Transect,Point,Point_ID,Species,Distance.m,Count,Flyover,Date,Observer,Month,Year,Start_time,End_time,Cloud,Wind,Temperature.C
Woodford,E,Woodford E,Red Wattlebird,200,3,,22/08/2017,Mark,August,2017,701,748,Clear,Calm,9
Woodford,E,Woodford E,Eastern Whipbird,100,1,,22/08/2017,Mark,August,2017,701,748,Clear,Calm,9
Woodford,E,Woodford E,Yellow-faced Honeyeater,150,1,,22/08/2017,Mark,August,2017,701,748,Clear,Calm,9
Woodford,E,Woodford E,Eastern Spinebill,20,1,,22/08/2017,Mark,August,2017,701,748,Clear,Calm,9
Woodford,E,Woodford E,Eastern Whipbird,40,1,,22/08/2017,Mark,August,2017,701,748,Clear,Calm,9
Hazelbrook,A,Hazelbrook A,Yellow-faced Honeyeater,10,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Red Wattlebird,30,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Red-whiskered Bulbul,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Silver-eye,10,5,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Satin Bowerbird,30,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Yellow-faced Honeyeater,20,8,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,White-naped Honeyeater,20,2,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Crimson Rosella,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,30,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Red Wattlebird,10,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Crimson Rosella,50,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Eurasian Blackbird,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Crimson Rosella,10,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Red Wattlebird,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Red Wattlebird,50,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Satin Bowerbird,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Yellow-faced Honeyeater,30,5,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Red Wattlebird,80,3,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Satin Bowerbird,50,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Australian Magpie,100,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,B,Hazelbrook B,Eastern Spinebill,80,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,C,Hazelbrook C,Yellow-faced Honeyeater,10,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,C,Hazelbrook C,Rainbow Lorikeet,100,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,C,Hazelbrook C,Spotted Pardalote,40,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,C,Hazelbrook C,Yellow-faced Honeyeater,20,2,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,C,Hazelbrook C,White-naped Honeyeater,40,3,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,White-throated Treecreeper,40,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Satin Bowerbird,60,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Satin Bowerbird,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Laughing Kookaburra,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,New Holland Honeyeater,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Gray Fantail,20,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,White-throated Treecreeper,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,Australian King-Parrot,50,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,20,3,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,White-naped Honeyeater,30,3,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,Brown Thornbill,10,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,30,5,f,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Hazelbrook,E,Hazelbrook E,Eastern Whipbird,60,1,,22/08/2017,Mark,August,2017,759,840,Clear,Calm,11
Lawson,A,Lawson A,Rainbow Lorikeet,60,2,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,A,Lawson A,Red-whiskered Bulbul,10,2,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,A,Lawson A,Eastern Spinebill,10,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,A,Lawson A,Magpie-lark,200,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,A,Lawson A,Red Wattlebird,50,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,A,Lawson A,Red Wattlebird,60,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,B,Lawson B,Pied Currawong,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,B,Lawson B,Red Wattlebird,80,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,B,Lawson B,Red Wattlebird,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,B,Lawson B,Satin Bowerbird,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Pied Currawong,100,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Gray Butcherbird,30,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,New Holland Honeyeater,30,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Red Wattlebird,30,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Pied Currawong,100,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Yellow-faced Honeyeater,50,6,f,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Yellow-faced Honeyeater,50,2,f,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,White-naped Honeyeater,60,4,f,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Pied Currawong,60,2,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Yellow-faced Honeyeater,50,2,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Yellow-faced Honeyeater,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,C,Lawson C,Sulphur-crested Cockatoo,100,3,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,Yellow-faced Honeyeater,10,2,f,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,Eastern Spinebill,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,White-throated Treecreeper,60,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,Eastern Spinebill,10,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,Yellow-faced Honeyeater,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,D,Lawson D,Gray Shrikethrush,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Gray Fantail,10,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Yellow-faced Honeyeater,10,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Eastern Whipbird,150,2,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Eastern Spinebill,30,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,White-throated Treecreeper,30,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,White-throated Treecreeper,50,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Spotted Pardalote,20,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Lawson,E,Lawson E,Eastern Spinebill,25,1,,22/08/2017,Mark,August,2017,854,1010,Clear,Calm,12
Katoomba,I,Katoomba I,Willie-wagtail,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Brown Thornbill,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,80,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Brown Thornbill,20,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,10,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Eastern Spinebill,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,I,Katoomba I,Variegated Fairywren,10,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,White-naped Honeyeater,150,5,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,60,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,White-throated Treecreeper,80,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,80,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,White-naped Honeyeater,150,2,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,Scarlet Robin,30,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,H,Katoomba H,Striated Thornbill,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Red Wattlebird,50,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Spotted Pardalote,40,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,White-naped Honeyeater,20,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Yellow-faced Honeyeater,30,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,White-naped Honeyeater,80,5,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Spotted Pardalote,100,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Yellow-faced Honeyeater,60,3,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,G,Katoomba G,Eastern Spinebill,25,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,F,Katoomba F,Sulphur-crested Cockatoo,20,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,F,Katoomba F,Yellow-faced Honeyeater,30,8,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,F,Katoomba F,Spotted Pardalote,80,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,F,Katoomba F,Brown Thornbill,20,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,E,Katoomba E,Sulphur-crested Cockatoo,60,40,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,E,Katoomba E,Pied Currawong,50,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,E,Katoomba E,Red Wattlebird,30,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,E,Katoomba E,Red Wattlebird,50,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,E,Katoomba E,Crimson Rosella,40,3,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,D,Katoomba D,Pied Currawong,50,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,75,2,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,C,Katoomba C,House Sparrow,10,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,C,Katoomba C,Pied Currawong,60,3,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,C,Katoomba C,Gray Butcherbird,40,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,C,Katoomba C,Sulphur-crested Cockatoo,50,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,Pied Currawong,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,White-naped Honeyeater,30,10,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,Yellow-faced Honeyeater,30,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,White-naped Honeyeater,30,12,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,Yellow-faced Honeyeater,30,5,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,B,Katoomba B,Yellow-faced Honeyeater,40,3,f,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,A,Katoomba A,Rock Pigeon,80,2,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,A,Katoomba A,Common Myna,80,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,A,Katoomba A,Rock Pigeon,20,6,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,A,Katoomba A,Common Myna,10,1,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Katoomba,A,Katoomba A,House Sparrow,40,5,,22/08/2017,Mark,August,2017,1104,1231,Clear,Calm,11
Hazelbrook,A,Hazelbrook A,Yellow-faced Honeyeater,50,300,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Silver-eye,50,20,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,White-naped Honeyeater,50,20,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,10,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,10,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Red Wattlebird,60,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,White-naped Honeyeater,50,10,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Galah,30,2,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Sulphur-crested Cockatoo,200,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,A,Hazelbrook A,Superb Fairywren,10,2,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Yellow-faced Honeyeater,50,42,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,White-naped Honeyeater,20,5,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Red Wattlebird,40,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Red Wattlebird,80,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Australian Magpie,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Rainbow Lorikeet,80,2,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,B,Hazelbrook B,Gray Butcherbird,100,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Pied Currawong,200,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Yellow-faced Honeyeater,30,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Brown Gerygone,30,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Yellow-faced Honeyeater,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,White-throated Treecreeper,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Pied Currawong,30,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,C,Hazelbrook C,Yellow-faced Honeyeater,10,4,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Pied Currawong,100,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,80,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,New Holland Honeyeater,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Gray Fantail,20,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Golden Whistler,10,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,40,3,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Sulphur-crested Cockatoo,250,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,50,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Crimson Rosella,40,2,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,20,2,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Laughing Kookaburra,80,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Satin Bowerbird,50,1,f,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,40,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Crimson Rosella,10,4,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Gray Butcherbird,60,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Hazelbrook,E,Hazelbrook E,Spotted Pardalote,40,1,,5/09/2017,Mark,September,2017,801,842,Clear,Light Wind,9
Lawson,A,Lawson A,Eastern Spinebill,20,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,A,Lawson A,Red Wattlebird,40,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,A,Lawson A,Red Wattlebird,50,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,A,Lawson A,Rainbow Lorikeet,150,2,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,A,Lawson A,Gray Fantail,50,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,A,Lawson A,Sulphur-crested Cockatoo,80,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,B,Lawson B,,,,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Brown Thornbill,50,2,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Gray Fantail,50,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Yellow-faced Honeyeater,30,2,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Yellow-faced Honeyeater,10,3,f,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Gray Fantail,30,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,White-naped Honeyeater,50,2,f,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Yellow-faced Honeyeater,40,8,f,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Yellow-faced Honeyeater,30,4,f,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,C,Lawson C,Gray Butcherbird,40,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,D,Lawson D,Eastern Spinebill,40,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,E,Lawson E,White-throated Treecreeper,100,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,E,Lawson E,Yellow-faced Honeyeater,100,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,E,Lawson E,Yellow-faced Honeyeater,20,1,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,E,Lawson E,Crimson Rosella,10,2,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Lawson,E,Lawson E,Variegated Fairywren,10,2,,5/09/2017,Mark,September,2017,915,1002,Clear,Very Windy,9
Katoomba,A,Katoomba A,House Sparrow,50,2,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,A,Katoomba A,Rock Pigeon,20,2,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,B,Katoomba B,Australian Magpie,50,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,C,Katoomba C,Sulphur-crested Cockatoo,50,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,C,Katoomba C,Pied Currawong,100,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,C,Katoomba C,House Sparrow,10,2,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,100,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,D,Katoomba D,Australian Magpie,200,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,E,Katoomba E,Sulphur-crested Cockatoo,250,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,E,Katoomba E,Australian Raven,80,2,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,F,Katoomba F,Australian Magpie,10,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,G,Katoomba G,Striated Thornbill,30,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,G,Katoomba G,White-throated Treecreeper,100,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,G,Katoomba G,Gray Butcherbird,50,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,G,Katoomba G,Yellow-faced Honeyeater,10,2,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,G,Katoomba G,Red Wattlebird,10,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,10,5,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,10,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,10,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Katoomba,I,Katoomba I,Brown Thornbill,10,1,,5/09/2017,Mark,September,2017,1035,1150,Clear,Very Windy,5
Woodford,A,Woodford A,Eastern Spinebill,20,1,,5/09/2017,Mark,September,2017,1217,1257,Clear,Very Windy,12
Woodford,A,Woodford A,Yellow-faced Honeyeater,10,2,,5/09/2017,Mark,September,2017,1217,1257,Clear,Very Windy,12
Woodford,A,Woodford A,Lewin's Honeyeater,50,1,,5/09/2017,Mark,September,2017,1217,1257,Clear,Very Windy,12
